target_uniprot_id	compound_bindingdb_id	pKi
P25100	50088700	1
P25100	50088701	0
P25100	50088707	1
P25100	50088703	0
P25100	50088704	0
P25100	50088702	1
P25100	50088708	0
P25100	50088705	1
P25100	50090011	1
P25100	50090016	0
P25100	50090020	1
P25100	50090018	1
P25100	50090029	0
P25100	50090030	0
P25100	50090031	1
P25100	50090014	1
P25100	50090027	1
P25100	50090015	1
P25100	50090019	1
P25100	50090037	1
P25100	50090039	1
P25100	50090012	1
P25100	50090032	1
P25100	50090010	1
P25100	50090034	0
P25100	50090023	1
P25100	50090041	1
P25100	50090013	0
P25100	50090038	1
P25100	50090017	0
P25100	50090042	1
P25100	50090026	0
P25100	50090043	1
P25100	50090036	0
P25100	50090035	1
P25100	50090025	0
P25100	50090021	1
P25100	50090024	0
P25100	50090306	1
P25100	50090310	0
P25100	50090301	0
P25100	50090312	0
P25100	50090315	0
P25100	50090303	0
P25100	50090320	0
P25100	50090321	0
P25100	50090308	0
P25100	50090319	0
P25100	50090323	0
P25100	50090316	0
P25100	50090311	1
P25100	50090302	0
P25100	50090314	0
P25100	50090304	0
P25100	50090322	0
P25100	50090300	0
P25100	50090324	0
P25100	50068819	0
P25100	50090307	0
P25100	50090309	0
P25100	50090325	1
P25100	50090318	0
P25100	50090317	0
P25100	50090327	0
P25100	50090329	0
P25100	50090331	1
P25100	50090332	1
P25100	50090330	0
P25100	50090328	0
P25100	50090339	1
P25100	50090326	0
P25100	50090338	0
P25100	50090341	1
P25100	50093214	1
P25100	50093216	0
P25100	50093215	1
P25100	50093217	1
P25100	50093213	1
P25100	50101650	1
P25100	50101654	1
P25100	50101651	1
P25100	50101658	1
P25100	50101659	1
P25100	50101663	1
P25100	50101662	1
P25100	50101661	1
P25100	50101664	1
P25100	50101656	1
P25100	50101655	1
P25100	50101665	1
P25100	50101657	1
P25100	50101653	1
P25100	50101666	1
P25100	50101660	1
P25100	50101652	1
P25100	50102241	0
P25100	50102240	0
P25100	50102245	1
P25100	50102243	0
P25100	50102246	0
P25100	50107234	1
P25100	50107235	1
P25100	50107240	1
P25100	50033852	1
P25100	50116203	1
P25100	50116201	1
P25100	50116206	1
P25100	50116204	1
P25100	50116207	1
P25100	50116210	1
P25100	50116209	1
P25100	50116208	1
P25100	50116202	1
P25100	50116205	1
P25100	50116200	1
P25100	50116212	1
P25100	50029275	1
P25100	50116931	1
P25100	50116935	0
P25100	50116928	1
P25100	50116937	1
P25100	50116930	0
P25100	50116940	1
P25100	50029266	0
P25100	50116936	1
P25100	50116938	1
P25100	50116939	0
P25100	50131888	1
P25100	50131891	1
P25100	50131890	1
P25100	50057465	1
P25100	50131889	1
P25100	50445614	1
P25100	50165417	1
P25100	50143664	1
P25100	50165418	1
P25100	50165419	1
P25100	50143661	1
P25100	50122803	1
P25100	50143674	1
P25100	50173162	1
P25100	50173164	1
P25100	31046	1
P25100	50091349	1
P25100	50091350	1
P25100	50091348	1
P25100	50099435	1
P25100	50099436	1
P25100	50099437	1
P25100	50099438	1
P25100	50099439	1
P25100	50099440	1
P25100	50099441	1
P25100	50099442	1
P25100	50099443	1
P25100	50099444	1
P25100	50099445	1
P25100	50099446	1
P25100	50099453	1
P25100	50099454	1
P25100	50099455	1
P25100	50099456	1
P25100	50099457	1
P25100	50099458	1
P25100	50099459	1
P25100	50099460	1
P25100	50099461	1
P25100	50099462	1
P25100	50099472	1
P25100	50099473	1
P25100	50099557	1
P25100	50099565	1
P25100	50203481	1
P25100	50203480	1
P25100	82517	1
P25100	50203483	1
P25100	50203482	1
P25100	50203486	1
P25100	50203484	1
P25100	50203485	1
P25100	50103896	1
P25100	50103897	0
P25100	50103887	1
P25100	50103888	1
P25100	50103889	0
P25100	50103890	0
P25100	10452	1
P25100	50103891	0
P25100	50103892	1
P25100	50103893	0
P25100	50103894	1
P25100	50103895	0
P25100	50211310	1
P25100	50211312	1
P25100	50211314	1
P25100	50211322	1
P25100	50211325	1
P25100	50211331	1
P25100	50211334	1
P25100	50211329	1
P25100	50211335	1
P25100	50211340	1
P25100	50211327	1
P25100	50211345	1
P25100	50211321	1
P25100	50211313	1
P25100	50211333	1
P25100	50211319	1
P25100	50211328	1
P25100	50211326	1
P25100	50211352	1
P25100	50211316	1
P25100	50211318	1
P25100	50211336	1
P25100	50211351	1
P25100	50211315	1
P25100	50211355	1
P25100	50211343	1
P25100	50211317	1
P25100	50211337	1
P25100	50211357	1
P25100	50211354	1
P25100	50211323	1
P25100	50211356	1
P25100	50211342	1
P25100	50211330	1
P25100	50211307	1
P25100	50211347	1
P25100	50211332	1
P25100	50211308	1
P25100	50211324	1
P25100	50211338	1
P25100	50211341	1
P25100	50211339	1
P25100	50211311	1
P25100	50211309	1
P25100	50211348	1
P25100	50211358	1
P25100	50211360	1
P25100	50211346	1
P25100	50211350	1
P25100	50211359	1
P25100	50211349	1
P25100	50211353	1
P25100	50211344	1
P25100	50211320	1
P25100	50213510	1
P25100	50213509	1
P25100	50213511	1
P25100	50213514	1
P25100	50213516	1
P25100	50213520	1
P25100	50213512	1
P25100	50213523	1
P25100	50213521	1
P25100	50213526	1
P25100	50213532	1
P25100	50213508	1
P25100	50213531	1
P25100	50213524	1
P25100	50213515	1
P25100	50213522	1
P25100	50213528	1
P25100	50213513	1
P25100	50213534	1
P25100	50213519	1
P25100	50213533	1
P25100	50213535	1
P25100	50213530	1
P25100	50213525	1
P25100	50213538	1
P25100	50213518	1
P25100	50213539	1
P25100	50213517	1
P25100	50213527	1
P25100	50213529	1
P25100	50213536	1
P25100	50213537	1
P25100	50115122	1
P25100	50223563	1
P25100	50223564	1
P25100	50223565	1
P25100	50223566	1
P25100	50253285	1
P25100	50140054	0
P25100	50140055	0
P25100	50164678	1
P25100	50164684	1
P25100	50164687	1
P25100	50164688	1
P25100	50164679	1
P25100	50164683	1
P25100	50164731	1
P25100	50164732	1
P25100	50164733	1
P25100	50164685	1
P25100	50164686	1
P25100	50164736	0
P25100	50164737	1
P25100	50164690	0
P25100	50164740	1
P25100	50164741	1
P25100	50164682	1
P25100	50164761	1
P25100	50164764	1
P25100	50164738	1
P25100	50164739	1
P25100	50164767	1
P25100	50164768	1
P25100	50164769	1
P25100	50164742	1
P25100	50164743	1
P25100	50164744	1
P25100	50164745	1
P25100	50164765	1
P25100	50164681	1
P25100	50197059	1
P25100	50198338	1
P25100	50198439	1
P25100	50200566	1
P25100	50197548	1
P25100	50201787	1
P25100	50393116	1
P25100	50201791	1
P25100	50201789	1
P25100	50201790	1
P25100	50200441	1
P25100	50210789	1
P25100	50210792	1
P25100	50210793	0
P25100	50210790	1
P25100	50210791	1
P25100	50210795	1
P25100	50210794	1
P25100	50210796	1
P25100	50210788	0
P25100	50419716	1
P25100	50213028	0
P25100	50213029	0
P25100	50213349	0
P25100	50213346	0
P25100	50213350	0
P25100	50213351	0
P25100	50213348	0
P25100	50218551	0
P25100	50220748	1
P25100	50220749	1
P25100	50160152	1
P25100	50220779	1
P25100	50220780	1
P25100	50220782	1
P25100	50220786	1
P25100	50220747	1
P25100	50160161	1
P25100	50220784	1
P25100	50220746	1
P25100	50220788	1
P25100	50220781	1
P25100	50220787	1
P25100	50220783	1
P25100	50220785	1
P25100	50220743	1
P25100	50220744	1
P25100	50220773	1
P25100	50326197	0
P25100	50327860	0
P25100	50343894	1
P25100	50343890	1
P25100	50356605	1
P25100	50356606	1
P25100	50356604	1
P25100	50071685	0
P25100	50005127	1
P25100	50071688	1
P25100	50071689	0
P25100	50160146	1
P25100	50081817	1
P25100	50081822	0
P25100	50081820	1
P25100	50081827	1
P25100	50081823	0
P25100	50081829	1
P25100	50081821	0
P25100	50081833	0
P25100	50081832	0
P25100	50081825	1
P25100	50081830	1
P25100	50081826	0
P25100	50081828	1
P25100	50081819	1
P25100	50081831	1
P25100	79180	0
P25100	50081824	1
P25100	50366647	0
P25100	50091715	1
P25100	50091717	1
P25100	50091718	1
P25100	50091723	1
P25100	50091724	1
P25100	50091721	1
P25100	50091722	0
P25100	50091725	0
P25100	50091719	1
P25100	50091720	0
P25100	50091726	1
P25100	50091727	1
P25100	50091714	1
P25100	50091716	0
P25100	50091713	1
P25100	50099321	1
P25100	50099325	1
P25100	50099320	1
P25100	50099322	1
P25100	50099323	1
P25100	50034681	1
P25100	50034682	1
P25100	50034683	1
P25100	50030615	1
P25100	66983	1
P25100	50027058	1
P25100	50030617	1
P25100	50030614	1
P25100	50030619	1
P25100	50030613	0
P25100	50030624	1
P25100	50030621	1
P25100	50030623	1
P25100	50082786	1
P25100	50082787	1
P25100	50082788	1
P25100	50082793	0
P25100	50082790	1
P25100	50082796	1
P25100	50082791	1
P25100	50082785	1
P25100	50082789	1
P25100	50082799	1
P25100	50082792	1
P25100	50082802	1
P25100	50082798	1
P25100	50082803	1
P25100	50082795	1
P25100	50068839	0
P25100	50082801	1
P25100	50082800	1
P25100	50082865	1
P25100	50082863	1
P25100	50082869	0
P25100	50082871	0
P25100	50082870	1
P25100	50082866	1
P25100	50082875	0
P25100	50082878	0
P25100	50082879	0
P25100	50082880	1
P25100	50082872	1
P25100	50082867	0
P25100	50082882	0
P25100	50082881	0
P25100	50082876	0
P25100	50082864	0
P25100	50082883	0
P25100	50082884	0
P25100	50082874	0
P25100	50082873	1
P25100	50082877	0
P25100	50082868	0
P25100	50370015	1
P25100	50370016	1
P25100	50370017	1
P25100	50098334	1
P25100	50370019	1
P25100	50370020	1
P25100	50370021	1
P25100	50370022	1
P25100	50370023	1
P25100	50370024	1
P25100	50370025	1
P25100	50370026	1
P25100	50370027	1
P25100	50370028	1
P25100	50370029	1
P25100	50370030	1
P25100	50370031	1
P25100	50370032	1
P25100	50370033	1
P25100	50085683	1
P25100	50370034	1
P25100	50370035	1
P25100	50370036	1
P25100	50370037	1
P25100	50370038	1
P25100	50098355	1
P25100	50370039	1
P25100	50370040	1
P25100	50370042	0
P25100	50370043	1
P25100	50370044	1
P25100	50370045	1
P25100	50370046	1
P25100	50370047	1
P25100	50100565	1
P25100	50100553	1
P25100	50130338	1
P25100	50187747	1
P25100	50187753	1
P25100	50187749	1
P25100	50160160	1
P25100	50326219	1
P25100	50392639	1
P25100	50392640	1
P25100	50392641	1
P25100	50392642	1
P25100	50392643	1
P25100	50392644	1
P25100	50392645	1
P25100	50392646	1
P25100	50392647	1
P25100	50392648	1
P25100	50412773	1
P25100	50412774	1
P25100	50412775	1
P25100	50412778	1
P25100	50412779	1
P25100	50412786	1
P25100	50412780	1
P25100	50412785	1
P25100	50412787	1
P25100	50412790	1
P25100	50414396	1
P25100	50414397	1
P25100	50414398	1
P25100	50414399	1
P25100	50403649	1
P25100	50415772	1
P25100	50415773	1
P25100	50415774	1
P25100	50415776	1
P25100	50415777	1
P25100	50409813	1
P25100	50415780	1
P25100	50415781	1
P25100	50415784	1
P25100	50409811	1
P25100	50415782	1
P25100	50409812	1
P25100	50416773	1
P25100	50416777	1
P25100	50416778	1
P25100	50416779	1
P25100	50416780	1
P25100	50416781	1
P25100	50416782	1
P25100	50416783	1
P25100	50416784	1
P25100	50416785	1
P25100	50416774	1
P25100	50416775	1
P25100	50416776	1
P25100	50416853	1
P25100	50416854	1
P25100	50416855	1
P25100	50416856	1
P25100	50416857	1
P25100	50416858	1
P25100	50416859	1
P25100	50416860	1
P25100	50416861	1
P25100	50416862	1
P25100	50416863	1
P25100	50416864	1
P25100	50416866	1
P25100	50416865	1
P25100	50417539	1
P25100	50417540	1
P25100	50417541	1
P25100	50417538	1
P25100	50417542	1
P25100	50418745	1
P25100	50418746	1
P25100	50418747	0
P25100	50418749	1
P25100	50418750	1
P25100	50418752	1
P25100	50418754	1
P25100	50418755	1
P25100	50418756	0
P25100	50418757	0
P25100	50418759	1
P25100	50418760	1
P25100	50418762	1
P25100	50418763	1
P25100	50418767	0
P25100	50418768	1
P25100	50418769	1
P25100	50006952	1
P25100	50418765	1
P25100	50143697	1
P25100	50418771	1
P25100	50418761	1
P25100	50418748	0
P25100	50418751	1
P25100	50418753	1
P25100	50418758	1
P25100	50418764	1
P25100	50418766	1
P25100	50418772	1
P25100	50419711	1
P25100	50419713	1
P25100	50419714	1
P25100	50419715	1
P25100	50419717	1
P25100	50419718	1
P25100	50419719	1
P25100	50419720	1
P25100	50419722	1
P25100	50419721	1
O60760	85601	0
O60760	85184	0
O60760	85175	1
O60760	50109546	1
O60760	85179	0
O60760	23954	0
O60760	82213	1
O60760	35847	1
O60760	50020300	0
O60760	50018531	0
O60760	85603	1
P34995	85184	0
P34995	50109546	1
P34995	85179	0
P34995	50085910	0
P34995	85338	1
P34995	85605	1
P34995	23954	1
P34995	50240648	0
P34995	50150899	0
P34995	85177	1
P34995	82213	0
P34995	35847	1
P34995	50020300	0
P34995	85600	0
P34995	85599	1
P34995	85183	1
P34995	85603	1
P34995	50016952	0
P34995	50081435	1
P34995	50081437	1
P34995	50081446	1
P34995	50081438	1
P34995	50081452	1
P34995	50081451	0
P34995	50081439	1
P34995	50081453	1
P34995	50081456	0
P34995	50081455	0
P34995	50081454	0
P34995	50081447	1
P34995	50081449	0
P34995	50081445	1
P34995	50081440	1
P34995	50081448	1
P34995	50081444	1
P34995	50081443	1
P34995	50081442	1
P34995	50081434	1
P34995	50081436	1
P34995	50081441	0
P34995	50081450	1
P34995	50097793	0
P34995	50117683	0
P34995	50117686	0
P34995	50117685	0
P34995	50117681	0
P34995	50117696	0
P34995	50117687	0
P34995	50117695	0
P34995	50117684	0
P34995	50117690	0
P34995	50117689	0
P34995	50117699	0
P34995	50117688	0
P34995	50117698	0
P34995	50117697	1
P34995	50117693	0
P34995	50117694	0
P34995	50117700	0
P34995	50117691	0
P34995	50134511	0
P34995	50134512	0
P34995	50134514	0
P34995	50134517	0
P34995	50134520	0
P34995	50134521	0
P34995	50134528	0
P34995	50134527	0
P34995	50134526	0
P34995	50134525	0
P34995	50134524	0
P34995	50134515	1
P34995	50134518	0
P34995	50134522	0
P34995	50134516	0
P34995	50134529	0
P34995	50134523	0
P34995	50134513	0
P34995	50134519	0
P34995	50125409	0
P34995	50142486	0
P34995	50142480	1
P34995	50156551	0
P34995	50160907	1
P34995	50160908	1
P34995	50160909	1
P34995	50160912	1
P34995	50160915	1
P34995	50160913	1
P34995	50160917	1
P34995	50160914	1
P34995	50160916	1
P34995	50160910	1
P34995	50160918	1
P34995	50165946	0
P34995	50205274	0
P34995	50205275	0
P34995	50138047	1
P34995	50138050	1
P34995	50138051	1
P34995	50138052	0
P34995	50138054	0
P34995	50138055	0
P34995	50138044	0
P34995	50138045	1
P34995	50138046	1
P34995	50277632	0
P34995	50277668	0
P34995	50319837	0
P34995	50331737	0
P34995	50235385	0
P34995	50167887	0
P34995	50159758	0
P34995	50370461	0
P34995	50370466	0
P34995	50370469	0
P34995	50159773	0
P34995	50370468	0
P34995	50159772	0
P34995	50370464	0
P34995	50370465	0
P34995	50370472	0
P34995	50159762	0
P34995	50159778	0
P34995	50159763	0
P34995	50159771	0
P34995	50370467	0
P34995	50370474	0
P34995	50193919	0
P34995	50193921	0
P34995	50193928	0
P34995	50193930	0
P34995	50193922	0
P34995	50193923	0
P34995	50193933	0
P34995	50193918	0
P34995	50193926	0
P34995	50193932	0
P34995	50193920	0
P34995	50193938	0
P34995	50193937	0
P34995	50193929	0
P34995	50193925	0
P34995	50193927	0
P34995	50213978	0
P34995	50213975	0
P34995	50376299	1
P34995	50376300	0
P34995	50376788	1
P34995	50394644	0
P34995	50394645	0
P34995	50394646	0
P34995	50159774	0
P34995	50403949	0
P34995	50410087	1
P34995	50412224	1
P34995	50412225	1
P34995	50412232	1
P34995	50412233	1
P34995	50412239	1
P34995	50412241	1
P34995	50412208	1
P34995	50412209	1
P34995	50412213	1
P34995	50412215	1
P34995	50412231	1
P34995	50259548	1
P34995	50183182	1
P34995	50259611	1
P34995	50259613	1
P34995	50259612	1
P34995	50419411	1
P43115	85601	0
P43115	85184	0
P43115	85602	0
P43115	50109546	1
P43115	85179	1
P43115	50085910	1
P43115	85338	1
P43115	85173	0
P43115	85605	1
P43115	23954	1
P43115	50240648	0
P43115	85177	1
P43115	85606	1
P43115	85178	1
P43115	82213	1
P43115	35847	1
P43115	50020300	1
P43115	85599	0
P43115	85183	1
P43115	85603	1
P43115	50095296	1
P43115	50095295	1
P43115	212596	1
P43115	212598	1
P43115	212600	1
P43115	212602	1
P43115	50095294	1
P43115	212604	1
P43115	212605	1
P43115	212606	1
P43115	212607	1
P43115	212608	1
P43115	50095293	1
P43115	212609	1
P43115	335698	1
P43115	335699	1
P43115	335700	1
P43115	335701	1
P43115	335702	1
P43115	335703	1
P43115	335704	1
P43115	50016952	0
P43115	50016981	1
P43115	50081434	0
P43115	50081438	0
P43115	50081441	0
P43115	50081435	0
P43115	50081444	0
P43115	50081448	0
P43115	50081446	0
P43115	50081440	0
P43115	50081445	0
P43115	50081453	0
P43115	50081439	0
P43115	50081456	0
P43115	50081442	0
P43115	50081447	0
P43115	50081450	0
P43115	50081452	0
P43115	50081436	0
P43115	50097792	1
P43115	50097791	1
P43115	50097793	1
P43115	50097794	1
P43115	50117682	0
P43115	50117684	1
P43115	50117688	0
P43115	50117690	1
P43115	50117691	1
P43115	50117685	0
P43115	50117694	1
P43115	50117695	1
P43115	50117696	1
P43115	50117699	1
P43115	50117681	0
P43115	50117698	1
P43115	50117697	0
P43115	50117689	1
P43115	50117700	1
P43115	50117693	1
P43115	50117687	1
P43115	50039916	0
P43115	50117686	1
P43115	50117683	1
P43115	50134513	1
P43115	50134516	1
P43115	50134518	0
P43115	50134521	1
P43115	50134523	1
P43115	50134510	0
P43115	50134522	1
P43115	50134520	0
P43115	50134525	1
P43115	50134517	1
P43115	50134519	1
P43115	50134528	0
P43115	50134514	1
P43115	50134512	0
P43115	50134511	0
P43115	50134515	0
P43115	50134527	0
P43115	50134526	1
P43115	50134524	1
P43115	50134529	0
P43115	50125417	0
P43115	50142474	0
P43115	50142479	0
P43115	50142480	1
P43115	50142482	0
P43115	50142490	0
P43115	50142489	0
P43115	50142488	0
P43115	50142481	0
P43115	50142491	0
P43115	50125409	0
P43115	50142477	0
P43115	50142476	0
P43115	50156547	0
P43115	50156549	0
P43115	50156546	0
P43115	50156551	0
P43115	50156553	0
P43115	50156554	0
P43115	50136234	0
P43115	50168287	0
P43115	50205276	0
P43115	50205274	1
P43115	50205275	0
P43115	50277632	0
P43115	50277668	0
P43115	50166574	1
P43115	50166575	0
P43115	50166576	0
P43115	50166577	1
P43115	50166578	0
P43115	50166580	1
P43115	50166581	1
P43115	50166582	1
P43115	50166583	1
P43115	50166584	1
P43115	50166585	1
P43115	50166586	1
P43115	50166587	1
P43115	50414549	1
P43115	50296437	1
P43115	50319837	0
P43115	50331737	0
P43115	50333748	0
P43115	50235385	1
P43115	50235370	1
P43115	50125403	0
P43115	50125401	1
P43115	50125415	0
P43115	50125406	0
P43115	50125407	0
P43115	50125400	0
P43115	50125413	0
P43115	50370452	0
P43115	50167887	0
P43115	50370462	1
P43115	50370465	0
P43115	50370466	1
P43115	50370467	1
P43115	50159761	1
P43115	50159763	0
P43115	50159772	1
P43115	50370461	0
P43115	50370468	1
P43115	50159773	1
P43115	50159758	1
P43115	50370463	0
P43115	50159765	1
P43115	50370469	1
P43115	50159774	1
P43115	50159778	1
P43115	50370474	0
P43115	50159775	1
P43115	50370472	1
P43115	50370470	1
P43115	50159771	1
P43115	50159762	1
P43115	50370464	1
P43115	50370473	1
P43115	50193925	1
P43115	50193920	1
P43115	50193926	1
P43115	50193932	1
P43115	50193928	1
P43115	50193935	1
P43115	50193933	1
P43115	50193924	1
P43115	50193929	1
P43115	50193934	1
P43115	50193927	1
P43115	50193918	1
P43115	50193922	1
P43115	50193921	1
P43115	50193937	1
P43115	50193930	1
P43115	50193919	1
P43115	50193936	1
P43115	50193931	1
P43115	50193923	1
P43115	50193938	1
P43115	50213975	0
P43115	50213980	0
P43115	50213978	0
P43115	50372068	0
P43115	50372058	0
P43115	50376299	0
P43115	50384442	1
P43115	50384444	1
P43115	50384445	1
P43115	50384443	1
P43115	50384446	1
P43115	50394646	1
P43115	50394645	1
P43115	50394647	1
P43115	50394648	1
P43115	50394644	1
P43115	50394649	0
P43115	50394650	0
P43115	50394651	0
P43115	50400817	1
P43115	50400818	1
P43115	50400819	1
P43115	50400820	1
P43115	50400821	0
P43115	50403949	0
P43115	50259548	0
P43115	50414528	1
P43115	50414529	1
P43115	50414532	0
P43115	50414533	1
P43115	50414534	1
P43115	50414535	1
P43115	50414536	1
P43115	50414537	1
P43115	50414538	0
P43115	50414539	0
P43115	50414540	1
P43115	50414541	1
P43115	50414542	1
P43115	50414543	1
P43115	50414544	1
P43115	50414545	0
P43115	50414546	0
P43115	50414547	1
P43115	50414548	1
P43115	50414550	1
P43115	50417181	0
P43115	50417186	1
P43115	50417187	0
P43115	50417188	1
P43115	50417189	1
P43115	50417190	1
P43115	50417191	1
P43115	50417193	0
P43115	50417194	1
P43115	50417195	1
P43115	50417196	0
P43115	50417197	0
P43115	50417198	0
P43115	50417199	0
P43115	50417200	0
P43115	50417201	0
P43115	50417202	0
P43115	50417203	1
P43115	50417205	1
P43115	50417192	1
P43115	50417206	1
P43115	50417209	1
P43115	50417210	0
P43115	50417211	1
P43115	50417212	0
P43115	50417213	1
P43115	50417214	0
P43115	50417215	0
P43115	50417216	0
P43115	50417217	1
P43115	50417218	0
P43115	50417219	0
P43115	50417220	0
P43115	50417221	0
P43115	50417222	0
P43115	50417227	0
P43115	50417228	1
P43115	50329821	1
P43115	50417229	0
P43115	50419411	0
P35408	85601	0
P35408	85175	1
P35408	50109546	1
P35408	85179	1
P35408	50085910	0
P35408	85605	1
P35408	23954	1
P35408	85177	1
P35408	85606	1
P35408	85178	0
P35408	82213	0
P35408	35847	1
P35408	50020300	1
P35408	85183	0
P35408	50018531	0
P35408	85603	1
P35408	119444	1
P35408	119445	1
P35408	119446	1
P35408	119447	1
P35408	119448	1
P35408	119449	1
P35408	119450	1
P35408	119451	1
P35408	119452	1
P35408	142234	1
P35408	144430	1
P35408	144431	1
P35408	50308124	1
P35408	144432	1
P35408	144433	1
P35408	144434	1
P35408	50308125	1
P35408	144435	1
P35408	144436	1
P35408	144437	1
P35408	50308129	1
P35408	144440	1
P35408	50308131	1
P35408	144443	1
P35408	144444	1
P35408	50308133	1
P35408	144445	1
P35408	50308134	1
P35408	50308126	1
P35408	50308127	1
P35408	144446	1
P35408	144447	1
P35408	50308130	1
P35408	50308128	1
P35408	50446847	1
P35408	154981	1
P35408	50101822	1
P35408	190267	1
P35408	190268	1
P35408	190269	1
P35408	190270	1
P35408	190271	1
P35408	190272	1
P35408	190273	1
P35408	190274	1
P35408	190275	1
P35408	190282	1
P35408	263363	1
P35408	263364	0
P35408	263365	0
P35408	263366	1
P35408	238312	1
P35408	238314	0
P35408	238316	1
P35408	238318	1
P35408	238319	1
P35408	238322	1
P35408	238324	1
P35408	238326	1
P35408	238327	0
P35408	238328	0
P35408	238329	1
P35408	238330	1
P35408	238332	1
P35408	238334	1
P35408	238336	1
P35408	238338	1
P35408	179827	1
P35408	179834	1
P35408	202290	0
P35408	202293	0
P35408	202296	0
P35408	202305	1
P35408	202307	1
P35408	202310	1
P35408	202318	1
P35408	202319	1
P35408	202325	1
P35408	202329	0
P35408	202331	1
P35408	202340	0
P35408	202345	1
P35408	202354	0
P35408	202394	0
P35408	202452	1
P35408	202460	0
P35408	202472	0
P35408	202485	0
P35408	263343	1
P35408	263344	1
P35408	263345	1
P35408	263346	1
P35408	263347	1
P35408	263353	0
P35408	263354	1
P35408	263355	1
P35408	263356	0
P35408	263357	1
P35408	263358	1
P35408	263359	1
P35408	263360	0
P35408	263361	1
P35408	263348	1
